title,content
원자로시설 주기적 안전성평가 (Part 3),"성평가의 범위를 나타내는 안전인자를 기존의 11개에서 14개로 개정하였으며, 그 내용은 아래와 같다.  ① 원자로시설의 설계에 관한 사항 ② 안전에 중요한 구조물ㆍ계통 및 기기의 실제 상태에 관한 사항 ③ 결정론적 안전성분석에 관한 사항 ④ 확률론적 안전성평가에 관한 사항 ⑤ 위해도 분석에 관한 사항 ⑥ 기기검증에 관한 사항 ⑦ 경년열화에 관한 사항 ⑧ 안전성능에 관한 사항 ⑨ 원자력발전소 운전경험 및 연구결과의 활용에 관한 사항 ⑩ 운영 및 보수(補修) 등의 절차서에 관한 사항 ⑪ 조직, 관리체계 및 안전문화에 관한 사항 ⑫ 인적 요소에 관한 사항 ⑬ 방사선비상계획에 관한 사항 ⑭ 방사선환경영향에 관한 사항 주기적 안전성평가 제도가 2001년 1월 도입된 이후 2018년 6월 기준으로 가동년수가 10년을 초과한 20기의 가동원전에 대하여 18건의 안전성평가가 완료되었다.  수행방법 안전해석의 전체적인 수행절차는 다음 그림에서 보는 바와 같이 발생가능한 또는 가상적인 사건에 대하여 사건 전개과정(시나리오)을 구성하고, 예비적으로 설정한 원자력시설 설계자료, 운전 제한치와 조건, 운전원조치 등의 입력자료를 토대로 수치적 해석을 수행하여 해석결과가 해당 사건의 허용기준을 만족하는지를 평가한다.  원자로시설의 운영자는 해당 원자로시설의 운영허가일부터 10년마다 안전성을 종합적으로 평가하고, 평가보고서를 작성하여 원자력안전위원회에 제출해야 한다. 건설허가와 운영허가를 동시에 받은 경우에는 원자로가 최초로 임계에 도달한 날을 운영허가일로 본다. 평가보고서는 원자로시설마다 별도로 작성하되, 최종안전성분석보고서를 공유하는 원자로시설에 대해서는 먼저 설치된 원자로시설의 평가일정에 따라 평가를 동시에 수행하여 하나의 보고서로 제출할 수 있다. 이 경우 원자로시설의 운전기간에 따른 설비노후의 정도와 운전조건의 차이 등을 평가에서 별도로 고려해야 한다. 평가보고서는 운영허가일로부터 매 10년이 되는 날을 평가기준일로 하여 기준일부터 1년 6개월 이내에 제출해야 한다.  원자력안전위원회가 평가보고서를 제출받은 경우에 업무위"
원자로시설 주기적 안전성평가 (Part 4),"탁기관인 한국원자력안전기술원에서 12개월 이내에 심사하고, 위원회는 그 결과를 운영자에게 통보해야 한다. 위원회는 평가결과 또는 그에 따른 안전조치가 미흡하다고 인정되는 때에는 운영자에게 시정이나 보완을 명할 수 있으며, 운영자는 3개월 이내에 이행계획을 수립해야 한다. 시정조치의 이행에 관하여 위원회는 반기별로 이행현황을 확인한다. 안전성평가의 기술기준은 ‘원자로시설 등의 기술기준에 관한 규칙’에서 규정하고 있는 원자로시설의 위치, 구조･설비 및 성능, 운영, 품질보증에 관한 기준을 적용하고 있다. 아래 그림은 주기적 안전성평가와 계속운전 수행절차를 도식화하고 있다.      주기적 안전성평가(PSR)와 계속운전 수행절차[4]  해석결과가 허용기준을 만족하면 입력자료를 확정하고 안전보고서를 작성하게 되나, 그렇지 못할 경우에는 입력자료를 변경하여 다시 해석을 수행하고 허용기준을 만족할 수 있는 입력자료를 설정함으로써 원자력시설의 설계를 완결하게 된다. 따라서 안전해석을 수행하기 위해서는 우선적으로 해석의 대상이 되는 초기사건을 도출하여 발생빈도에 따라 또는 적절한 방법으로 분류하여야 하고, 각각의 사건에 대한 허용기준을 설정해야 한다. 또한 해석방법과 해석코드가 사전에 마련되어야 한다.  참고문헌   ↑ 1.0 1.1 1.2 1.3  IAEA, “Periodic Safety Review of Operational Nuclear Power Plants”, Safety Series No. 50-SG-O12, 1994.  ↑ 2.0 2.1 2.2 IAEA, “Periodic Safety Review of Nuclear Power Plants”, Safety Standards No. NS-G-2.10, 2003.  ↑ IAEA, “Periodic Safety Review of Nuclear Power Plants”, Safety Standards No. SSG-25, 2013.  ↑ “원자력안전과 규제”, 한스하우스. pp.573, 2012. 8.    이 자료의 최초 작성 : 김 효정(GINIS) kimh"
원자로시설 주기적 안전성평가 (Part 5),"hoj@gmail.com,  등록 : 박 찬오(SNEPC) copark5379@snu.ac.kr"
주민보호조치기준,원자력 시설에서 방사능 유출사고시 주민보호조치별 피폭 방사선량 기준은 아래와 같다.      주민보호조치   기준 유효선량   비고    옥내대피   10 mSv   2일 이내    소개   50 mSv   1주 이내    갑상선방호   100 mGy      일시이주   30 mSv   첫 달    10 mSv   다음 달    영구이주   1 Sv   평생(70년)  보호조치의 의미  옥내대피 : 건물(집) 안에 머무르는 것 소 개 : 오염된 지역을 단기간 떠나는 것 갑상선방호 : 안정아이오딘(KI) 정제를 복용하여 갑상선을 방호하는 것 일시이주 : 일시적으로 거주지를 떠나 다른 곳에 사는 것 영구이주 : 영구적으로 삶의 터전을 옮기는 것 이 자료의 최초 작성 및 등록 : 박 찬오(SNEPC) copark5379@snu.ac.kr
주제어실 일반,"▼  주제어실   주제어실 일반      개요 발전소제어실은 원자력발전소를 제어하기 위해 설치된 곳으로서, 주제어실, 원격정지실, 컴퓨터실, 비상기술지원실 등을 포함한다[1]. 주제어실은 발전소 정상운전, 비상운전, 비정상운전 시 운전원이 발전소를 안전하게 제어할 수 있도록 제반 설비가 제공되어 있다.     주제어실 배치[2] 계통 기능 주제어실에는 주제어실로 제공되는 모든 공정 정보 및 제어수단을 제공하는 운전원 콘솔이 설치되어 있다. 발전소의 정상운전 동안에는 운전원 2명과 감독자 1명, 안전담당 1명이 근무하고 있으며, 비상 시에는 필요한 전 운전원이 상주할 수 있도록 배치되어 있다.     계통 구성 주제어실에는 다중의 소형 워크스테이션과 대형정보표시반 (Large Display Panel), 안전제어반, 음성통신장비 및 기타 발전소 안전운전에 필요한 장비가 제공된다. 주요변수 지시 및 경보 디스플레이는 정보처리계통이 작동되지 않더라도 정상 및 사고시에 발전소 운전이 가능하도록 설계되어있다. 주제어실 내의 모든 제어기 및 디스플레이들의 배치 및 배열은 인간공학지침에 따라 설계되어 있다. 발전팀장의 발전소 감시 및 일상적 운전업무를 지원하기 위하여 충분한 책상공간을  포함하는 발전팀장의 워크스테이션이 제공된다.   참고문헌   ↑ 한국수력원자력(주), 신고리3,4호기 최종안전성분석보고서, 2011.5.  ↑ APR1400 Advanced COntrol Room, NRC DC 자료, 2009. 11.    이 자료의 최초 작성 : 노 태선(GINIS) tsro1005@naver.com,  등록 : 박 찬오(SNEPC) copark5379@snu.ac.kr"
주증기계통일반,"▼  주증기계통   주증기계통일반      목차  1 개요 2 계통 기능 3 계통 구성[1] 4 주요 기기  4.1 주증기배관 4.2 주증기안전밸브 4.3 주증기격리밸브 4.4 주증기대기방출밸브     개요 증기 및 동력변환계통은 원자로에서 생성된 열에너지를 전기에너지로 변환하는 기능을 수행하며, 주증기계통, 터빈발전기 및 급수계통, 그리고 여러 부수적인 계통들로 구성되어 있다. 주증기계통은 증기발생기 2차측에서 생성된 증기를 터빈발전기로 이송하며, 터빈 또는 원자로 정지 시 터빈우회계통을 통해 원자로냉각재계통의 열을 제거한다.   계통 기능 (1) 정상운전 시 증기발생기 2차측으로부터 터빈발전기로 증기를 공급한다. (2) 터빈 또는 원자로 정지 시 원자로냉각재계통의 열을 제거하며, 발전소 냉각의 초기단계 동안이나 주복수기 사용이 불가능할 경우에 원자로냉각재계통의 열을 제거한다.  (3) 냉각재상실사고나 원자로건물 격리 시 증기발생기와 주증기계통의 격리밸브 후단을 차단할 수 있도록 격리밸브가 설치되어 있다. (4) 주증기계통이나 핵증기공급계통의 과압보호를 위해서 충분한 용량의 과압보호장치가 설치되어 있다. (5) 급수펌프터빈계통, 보조급수펌프터빈계통, 터빈증기밀봉계통, 보조증기계통, 공정시료체취계통 등에 증기를 공급한다.   계통 구성[1] 주증기계통은 2개의 증기발생기 각각에 연결된 2개의 주증기배관과, 각각의 주증기배관에 설치된 스프링구동 주증기안전밸브, 주증기격리밸브 및 주증기격리 우회밸브, 주증기대기방출밸브 등으로 구성되어 있다. 2대의 증기발생기 각각의 상부에는 2개의 주증기배관과 연결되는 증기노즐이 부착되어 있으며 여기에는 유량제한기가 설치되어 있어 가상의 증기배관파단사고 시 과다한 증기 방출을 제한한다. 4개의 주증기배관 별로 설치된 각각 5개의 스프링구동 주증기안전밸브는 주증기배관의 과압보호를 위해 설치된다.  각각의 주증기배관에는 증기의 흐름을 차단할 수 있는 주증기격리밸브가 설치된다. 주증기격리밸브는 가상의 배관파단사고 시 증기의 과도한 유출로 인한 방사능 누출이나 원자로건물 내부로의"
주증기계통일반 (Part 2)," 증기 유출로 인한 압력상승을 방지하기 위해 작동된다. 주증기격리밸브가 닫히거나 복수기가 열제거원으로서의 기능을 상실하였을 때, 각각의 증기발생기 냉각을 위해 각 주증기배관에는 주증기격리밸브 전단에 1개의 주증기대기방출밸브가 설치된다. 주증기격리밸브 후단에서 4개의 주증기배관은 하나의 모관으로 연결되며, 주증기모관은 터빈에 근접된 위치에 설치하고 각 증기발생기 증기노즐과 모관 사이의 압력강하가 가능한 한 동일하도록 배치한다.   주요 기기 주증기배관 주증기배관은 탄소강으로 제작된다. 주증기배관은 증기발생기 과충수로 인해 발생될 수 있는 충수된 조건에서의 정적 하중과 설계기준사고 등 다양한 운전 조건으로부터 발생되는 하중을 견딜 수 있도록 설계된다.  주증기배관은 유체속도가 제한치 이내로 흐르도록 충분한 직경을 갖도록 설계함으로써 유체가속부식(Flow Acceleration Corrosion)을 최소화하도록 한다.  주증기안전밸브 주증기안전밸브는 각 주증기배관 별로 5개씩 총 20개의 밸브로 구성되어 있으며, 순차개방설정치를 가진다. ASME Section III의 요건에 따라 제작되는 스프링구동 안전밸브로서 주증기계통을 과압에서 보호하도록 설계된다. :모든 주증기안전밸브의 전체 정격용량은 최대 설정압력에서 전출력 증기 유량과 동일한 정상상태 유량을 통과시키기에 충분하다.   주증기격리밸브 주증기격리밸브는 가상의 배관파단 시 과다한 유량방출을 제한하고 증기발생기와 주증기관을 격리시키기 위해 설치된다. 주증기배관 파단 시 주증기격리신호에 의해 작동되며, 신호발생 후 5초 이내에 완전닫힘 상태가 된다. 주증기격리밸브가 닫힘 상태에서의 누설률은 최소가 되도록 설계한다. 주증기격리밸브는 주제어실에서 감시되고 제어될 수 있다. 주증기대기방출밸브 각 주증기배관 별로 1개의 조절형 주증기대기방출밸브가 설치되어 있다. 주증기대기방출밸브는 전기 유압식으로 작동되며, 내부에 솔레노이드구동 파이롯트밸브와 전자식 밸브 위치지시기를 갖고 있다. 주증기대기방출밸브는 주제어실이나 원격정지실에서 수동으로 작동된다. 소외전원상실 시 "
주증기계통일반 (Part 3),"주증기대기방출밸브를 현장에서 수동조작할 수 있도록 보호대책이 제공되어 있다. 주증기격리밸브가 닫히거나 복수기가 열제거원으로서의 기능을 상실하였을 때, 주증기대기방출밸브는 각 증기발생기의 냉각을 위해 사용된다.   참고문헌   ↑ 한국수력원자력(주), 신고리5,6호기 예비안전성분석보고서, 2013.4.30.    이 자료의 최초 작성 : 노 태선(GINIS) tsro1005@naver.com,  등록 : 박 찬오(SNEPC) copark5379@snu.ac.kr"
원자력발전소 주증기관 파단사고,"▼  설계기준사고와 안전요건   원자력발전소 주증기관 파단사고    개요 원자력발전소 2차 측에 있는 주증기관 파단사고는 2차 계통에 의한 열제거 증가 유형의 사건들에서 가장 제한적인 사고로써 설계기준사고로 분류되며, 원자로정지 후 노심의 재임계 가능성, 노심의 열적 여유도 상실로 인한 핵연료의 손상 여부, 격납건물을 포함한 격납건물 내의 구조물, 계통 및 기기의 건전성이 안전의 척도가 된다.   사고의 전개 주증기관의 파단이 발생하면 파단부위를 통한 증기의 방출로 증기발생기의 증기유동이 증가하게 되며 증기유동은 증기압력이 감소됨에 따라 차차 감소하게 된다. 2차 측에서의 증기유동의 증가는 증기발생기를 통한 원자로냉각재의 열제거를 증가시키므로 열의 발생과 전달이 불일치를 이루면서 원자로냉각재 온도 및 압력의 감소를 야기한다. 원자로냉각재의 온도 감소는 음의 감속재 온도계수에 의해 노심 반응도 증가를 가져오고 노심 반응도 증가는 출력준위의 증가와 정지여유도의 감소를 초래한다. 만약 발전소가 출력운전 중이면 원자로는 자동적으로 정지되고 주증기관 및 주급수관 격리밸브는 자동적으로 닫히게 되며, 이에 따라 노심의 붕괴열은 건전한 측 증기발생기로 공급되는 보조급수와 주증기관 안전밸브 및 대기방출밸브를 통하여 증기를 방출시킴으로써 제거된다[1][2]. 격납건물 외부의 주증기관에 파단이 발생하는 경우 1차 측의 원자로냉각재가 증기발생기를 거쳐 2차 측으로 누설된다고 가정하면 2차 측의 유체가 파단 부위를 통하여 발전소의 외부로 직접 방출되기 때문에 방사능이 외부로 누출하게 된다. 따라서 이 경우에는 원자로정지 후 노심의 재임계 가능성, 노심의 열적 여유도 상실로 인한 핵연료의 손상 여부, 그리고 이에 수반되는 방사선 결말해석(Radiological Consequence Analysis)이 주요한 해석의 대상이 된다. 반면에 격납건물 내부의 주증기관이 파단되는 경우에는 원자로정지 후 노심의 재임계 가능성과 더불어 격납건물을 포함한 격납건물 내의 구조물, 계통 및 기기의 건전성이 주요한 해석의 대상이 되며, 따라서 이"
원자력발전소 주증기관 파단사고 (Part 2)," 형태의 파단 사고는 격납건물 내의 안전에 중요한 구조물, 계통 및 기기의 환경 검증에서 고려하여야 한다.  안전기준 주증기관 파단사고는 가장 큰 주증기관의 양단 파단에 상응하는 면적의 파단이 발생하더라도 원자로냉각재계통이 안전한 상태를 유지하고 노심의 단기 및 장기 냉각능력을 확보하고 있어야 한다. 따라서 주증기관 파단사고는 다음의 안전기준을 만족하여야 한다.  원자로냉각재계통과 주증기계통의 압력은 취성과 연성에 의한 잠재적 손상을 고려한 허용 설계제한치를 초과하지 않아야 한다. 최소 핵비등이탈률이 허용할 수 있는 상관식을 토대로 95% 확률과 95% 신뢰도의 핵비등이탈률 제한치보다 높은 경우에는 핵연료의 건전성이 유지된다는 기준으로 노심 손상 가능성을 평가하여야 한다. 따라서 최소 핵비등이탈률이 핵비등이탈률 제한치보다 낮은 경우에는 이에 해당하는 모든 핵연료는 손상된 것으로 가정하여야 한다. 그러나 수력학적 불안정성의 잠재적인 역효과를 포함한 허용 가능한 핵연료손상 모델을 근거로 이보다 더 적은 수의 핵연료 손상이 일어난다는 것을 보이는 경우에는 예외로 한다.  방사성물질의 유출이 원자로부지에 관한 규칙[3]에 따른 소외 선량을 초과하지 않아야 한다. 원자로냉각재펌프는 교류전원 상실이나 격납건물 격리가 펌프의 밀봉 손상을 초래하지 않도록 건전성을 유지하여야 한다. 보조급수계통 또는 다른 붕괴열 제거 수단은 안전등급으로 설계하여야 하며, 요구된 시점에서 자동으로 작동할 수 있어야 한다  참고문헌   ↑ IAEA, “Accident Analysis for Nuclear Power Plants with Pressurized Water Reactors”, Safety Reports Series, No. 30, 2003.  ↑ USNRC, “Standard Review Plan for the Review of Safety Analysis Reports for Nuclear Power Plants: LWR Edition”, NUREG-0800, 2007.  ↑ USNRC, “Sec. 100.11 Determi"
원자력발전소 주증기관 파단사고 (Part 3),"nation of Exclusion Area, Low Population Zone, and Population Center Distance”, 10CFR100, 2002.    이 자료의 최초 작성 : 김 효정(GINIS) kimhhoj@gmail.com,  등록 : 박 찬오(SNEPC) copark5379@snu.ac.kr"
중대사고,"Severe Accident. 핵연료의 심각한 파손과 용융 그리고 붕괴로 전개되는 사고로써, 노심과 격납건물 외부로 핵분열생성물의 상당한 유출을 야기하는 사고를 말한다. 실제 발생한 대표적인 중대사고로써 1979년 미국의 스리마일아일랜드 원자력발전소 사고, 1986년 구 소련의 체르노빌 원자력발전소 사고, 2011년 일본의 후쿠시마 원자력발전소 사고 등이 있다.  이 자료의 최초 작성 : 김 효정(GINIS) kimhhoj@gmail.com,  등록 : 박 찬오(SNEPC) copark5379@snu.ac.kr"
중대사고 개요,"▼  중대사고   격납건물 파손현상    노심용용 현상    중대사고 개요    개요 중대사고는 설계기준사고를 초과하는 사고로서, 심각한 노심손상(용융)을 초래하고 방사성물질의 외부 유출을 억제하는 물리적 방벽들의 건전성을 손상시킬 수 있는 사고로 정의한다. 1979년 미국 스리마일아일랜드 원전사고와 1986년 구 소련의 체르노빌 원전사고는 종래의 설계기준사고와 더불어 노심용융에 이르는 중대사고에 대해서도 다각적인 고려가 필요하다는 인식을 제공하였다. 특히 2011년에 발생한 일본의 후쿠시마 원전사고는 노심냉각과 방사성물질의 격납기능 상실로 인한 중대사고의 발생가능성을 재확인하였으며, 중대사고의 설계에의 고려를 재조명하게 하는 계기가 되었다. 중대사고는 핵연료의 심각한 파손과 용융 그리고 붕괴로 전개되는 사고로써, 노심과 격납건물 외부로 핵분열생성물의 상당한 유출을 야기한다. 중대사고가 발생할 경우 그 사회적･경제적 영향이 상당히 큰 것으로 나타나고 있으나, 중대사고는 발생확률이 매우 낮을 뿐만 아니라 사고의 시나리오가 너무나 다양하기 때문에 원자력발전소의 설계기준사고로 고려하기에는 많은 기술적 문제가 존재하게 된다[1].  발생요인과 사고경위 중대사고는 냉각재상실사고 및 과도상태 등 초기사건의 발생에 따른 사고의 진전을 억제하기 위하여 설치된 공학적안전설비의 기능상실과 운전원의 오작동 등의 요인에 의하여 발생할 수 있으며, 비록 그 발생확률은 낮으나 다양한 사고시나리오로 전개되어 진다. 중대사고에서는 핵연료의 용융뿐만 아니라 설계기준사고 영역에서는 발생하지 않는 수소폭발, 냉각수-핵연료 상호반응, 노심용융물-콘크리트 상호반응 등과 같은 여러 가지 복잡한 현상이 일어날 수 있다. 중대사고로 진전하는 많은 사고경위가 있으나 몇가지 예를 살펴보기로 한다. 원자로냉각재계통의 배관파단으로 인하여 냉각재상실사고 발생 시 비상노심냉각계통 등의 공학적안전설비가 설계대로 작동하지 않으면 노심의 냉각능력 상실로 노심은 용융되고 노심용융물은 원자로 압력용기를 관통하여 압력용기를 둘러싸고 있는 원자로공동으로 재배치되며, "
중대사고 개요 (Part 2),"원자로공동 바닥의 콘크리트와 상호 반응할 수 있다. 이 상황에서 격납건물 살수계통 등의 공학적안전설비에 의하여 원자로공동의 노심용융물을 냉각시키지 못하면 격납건물의 손상을 초래하고 방사성물질의 외부로의 방출이 발생할 수 있다. 공학적안전설비의 기능상실을 초래하는 다양한 경우가 있으며, 예로서 발전소의 모든 교류전원이 상실되는 경우이다. 중대사고 경위의 다른 예로서 원자로정지를 야기하는 과도상태의 발생 시 주급수계통과 보조급수계통의 기능상실이 발생하고 모든 교류전원이 상실할 경우 증기발생기 2차 측의 냉각수가 증발하여 고갈됨으로써 1차 측의 원자로냉각재는 비등하고 압력은 상승하게 된다. 원자로냉각재계통의 압력상승으로 가압기 압력방출밸브의 개방과 이를 통한 원자로냉각재의 방출이 이루어진다. 압력방출밸브의 개방-닫힘 설정치에 의하여 원자로냉각재계통의 압력은 일정범위 내에서 상승과 하강을 반복하지만, 이 동안에 원자로냉각재의 방출은 계속되며 비상노심냉각수의 공급이 충분하지 않을 경우 노심은 냉각능력을 상실하면서 중대사고의 상황으로 진전하게 된다.  진행과정과 주요 현상 중대사고의 일반적인 진행과정과 주요 현상을 도식화하면 그림 1에서 보는 바와 같으며, 노심냉각 기능상실, 노심노출과 가열, 노심손상과 용융, 원자로용기 파손, 격납건물 기능상실(파손 포함)과 핵분열생성물 방출로 사고가 진전되어 간다.    중대사고 진행과정과 주요 현상[1]  참고문헌   ↑ 1.0 1.1 김효정, “원자력 안전해석”, 정기획출판사. pp.842, 2016. 6.    이 자료의 최초 작성 : 김 효정(GINIS) kimhhoj@gmail.com,  등록 : 박 찬오(SNEPC) copark5379@snu.ac.kr"
중성자,"Neutron (n라고도 씀). 소립자의 하나이이며 양성자와 함께 원자핵을 구성한다.  전하는 0, 질량은 1.6749x10-27Kg, 스핀은 1/2이다. 단독으로는 불안정하며, 반감기 12.5 분으로 β붕괴하여 양성자로 변한다. 중성이므로 원자핵 내에 쉽게 들어갈 수 있어 핵반응을 일으키는데 사용된다.  중성자는 그 에너지(또는 속도)에 따라 몇가지로 분류된다. 즉 약 0.025 eV, 열중성자; 약 1 eV, 열외중성자; 0.03∼100 eV, 저속중성자; 0.1∼500 KeV, 중속중성자; 500 KeV 이상, 고속중성자. 측정검출기로는 BF3 계수관, He3 계수관, LiI 신틸레이터, 반도체검출기 등이 있다."
중성자 선원봉,"Neutron Source Rod. 중성자를 방출하는 물질로 구성된 봉 형태의 원자로 구성물로써 몇몇 위치의 핵연료집합체에 장착된다. 상용발전로에서 선원봉의 역할은 중성자 계측이 가능한 수준으로 원자로내 중성자 숫자를 유지 시켜주는 것이다.  선원의 종류는 일차 중성자 선원과 이차 중성자 선원으로 나뉜다. 일차 중성자 선원은 Cf-252와 같이 자발적 핵분열 핵종이나  (α, n) 반응을 이용하는 Ra-226과 Be 혼합물 등이 있다. 2차 선원은 Sb-Be이 대표적이다. 이것이 원자로 장전되면 중성자에 의해 주석이 방사화 되고 이것이 붕괴하면서 방출하는 감마선과 베릴륨이 반응하면서 중성자를 방출한다.  일반적으로 1차선원은 초기노심이 끝나면 원자로에서 제거되고 이보다 가격이 저렴한 2차 선원으로 교체된다. 원자로는 몇 주기 지나면 핵연료 연소와 함께 축적되는 자발적 중성자 방출 핵종(큐리움 Cm-242, Cm-244)이 선원 역할을 충분히 하기 때문에 2차 선원도 제거하는 것이 일반적이다.  이 자료의 최초 작성 및 등록 : 박 찬오(SNEPC) copark5379@snu.ac.kr"
중성자차폐,"Neutron Shielding.  핵분열 즉시 방출되는 즉발중성자와 같은 에너지가 매우 큰 고속중성자는 원자번호가 큰 원소인 납, 철 등과의 비탄성충돌을 통하여 약 0.5 MeV의 에너지까지 잘 감속된다. 여기까지 감속된 중성자는 원자번호가 큰 원소와의 충돌로는 거의 감속되지 않으며 원자번호가 낮은 원소(물이나 콘크리트와 같은 수소를 많이 함유한 물질)와의 탄성산란으로 감속이 잘 된다.  감속된 중성자는 대부분의 물질에 포획흡수되는데 이때 일반적으로과 감마선(2차 감마선) 방출이 수반된다. 이 때문에 중성자의 차폐에는 2차 감마선의 차폐도 고려해야 한다. 소규모 장치의 경우 중성자선원의 주위를 우선 철(비탄성산란에 의한 감속)로 둘러 싸고, 그 외측을 콘크리트, 파라핀 블록, 물 등의 차폐체로 둘러 쌈으로써 차폐를 잘 할 수 있다. 대형 상용원자로에서는 원자로 내부구조물(슈라우드와 배럴)과 그 사이를 흐르는 물이 이들을 담고 있는 원자로 용기의  차폐체 역할을 한다. 원전에서 원자로 용기는 교체 불가능 구조물이기 때문에 용기 수명이 다하면 원전은 세울 수 밖에 없으므로 원자로 용기의 수명을 결정짓는 핵심인자인 고속중성자에 의한 용기에의 시간누적 조사량(fluence)을 가급적 줄일 필요가 있다. 고속중성자가 적게 누설되도록 핵연료를 노심에 배치 (저누설 장전모형) 하거나 반경방향 반사체 설계 최적화 등이 대표적인 플루언스 저감 방안이다.     이 자료의 최초 작성 및 등록 : 박 찬오(SNEPC) copark5379@snu.ac.kr"
중성자포획,"Neutron capture, 중성자가 원자핵에 포획흡수되어 γ선을 방출하는 핵반응(n, γ)을 말한다. 중성자를 포획한 원자는 질량수가 1만큼 증가하며, 원자번호는 변하지 않는다. 중성자포획에 의해 일반으로 원자핵은 방사성을 갖는다. 고속증식로에서 노심주위에 배치된 블랭킷연료인 U-238은 노심으로부터의 속중성자를 효율 좋게 포획흡수하여 플루토늄-239를 보다 많이 만들어 내는 역할을 하고 있다. 또 원자핵이 중성자를 포획한 후 양성자나 α선을 방출하는 경우에도 사용되는 수가 있다. 예로서 체내에 붕소-10을 주사하여 환부에 많이 모인 곳에 원자로로부터의 열중성자를 조사하여 (n, α)반응에 의해 생긴 α선을 내부로부터 조사하여 종양이나 암을 치료하는 방법이 있다."
중소형 원자로(SMR),"▼  발전용 원자로   가스냉각로    가압경수로    경수로    발전용 원자로 일반    비등형경수로    원자력 발전 필요성    제4세대 원자로    중소형 원자로(SMR)    중수로     대용량 발전원자로에 대비되는 개념으로 열출력(또는 전기출력) 규모가 작고 동일 원자로를 복제하여 모듈개념으로 건설할 수 있는 원자로를 통칭한다. 안전성, 기술성, 활용성 등 여러 측면에서 주목을 받고 있으며 대용량 발전로를 도입하기 어려운 일부 국가에서 상용화할 목적의 신형원자로로 개발되고 있다.  중소형원자로(SMR)의 정의 원자로의 용량으로 대·중·소형으로 구분하는 기술적인 기준은 없다. 국제원자력기구(IAEA)는 이해 편의성 측면에서 전기출력 규모로 대용량(1,000MWe 이상), 중형(300~700MWe), 소형(300MWe 미만)으로 구분하고 있다. 따라서 1990년 대 초반부터 IAEA는 SMR의 의미를 중소형원자로(Small and Medium-sized Reactor)로 사용해 왔으나 2000년대 중반 이후 미국에서 시작된 개념으로 소형모듈원자로(Small Modular Reactor, 300MWe 이하의 모듈형 원자로)로 정의하고 있어서 현재 두 의미가 구분 없이 300MWe 이하의 원자로를 통칭하여 혼용되고 있다.  SMR의 특성과 활용 SMR은 여러 기술적 장점 및 활용성을 주목받고 있으며 기존의 대용량 원자로와 상대적인 비교대상이 되기도 한다. 그러나 SMR은 대용량 원자로와의 경쟁적 관계보다는 상호 보완적인 위상으로 정립되고 있다. 일반적인 SMR의 특성(장·단점)과 활용성은 다음과 같다.   고유안전기술, 피동안전기술 등 신기술 접목이 용이하여 안전성 및 신뢰성이 높다.  공장에서 완전하게 제작·조립하여 현장으로 이동하여 직접설치 하므로 건설공기가 짧다.  소요 부지규모가 작으며 건설비용이 작아 비용투자의 위험성이 낮다.  용량규모가 작아 비상계획구역(Emergency Planning Zone)이 줄어든다.  모듈형 건설이 가능하므로 용량규모를 수요에 따라 조정할 수 있다.  국가"
중소형 원자로(SMR) (Part 2)," 전력망이 빈약하거나 전력수요가 낮은 지역에 기저전력으로 사용할 수 있다.  경제성은 대용량 원자로에 비해 떨어지나 타 에너지원 대비 경쟁력을 가질 수 있다.  신기술이 접목된 SMR에 대한 인허가제도(기준, 법규 등)가 미흡하고 기자재 하부구조산업이 형성되지 않아 공급성 문제가 있다.  활용분야 : 분산전원으로 활용(산업지역, 격리지역, 송전망 부족지역, 특수시설 전원 등), 화석연료발전소 대체발전, 열병합 발전(열과 전력 동시 생산), 해수담수화 에너지원, 지역난방, 산업공정용 열생산, 선박추진 동력원 등 다양한 예측이 있지만 2050년까지 SMR 발전설비는 55~75GWe에 이를 전망이다. SMR 개발 및 현황 단순한 용량규모 측면의 상업전력 생산목적의 SMR 개발은 1980년대부터 시작되어 개발역사는 오래되었지만 실제 건설되어 운영된 원자로는 없다. 현재 개발 중인 원자로기술은 경수로가 주력노형이지만 가스냉각로, 고속로 등을 망라하고 있다. 경수로형 SMR의 형태는 loop형과 Integral형(일체형) 두 종류가 있으나 일체형이 주류이다. 서방세계와 기술기준이 다르지만 러시아는 다양한 SMR형 원자로를 개발하고 건설경험도 있다. SMR형 원자로는 항공모함, 잠수함, 쇄빙선 등의 선박추진동력용으로 건조·운영된 경험이 많지만 본 논의에서는 제외한다. 기존의 중소형원자로 대비 새로운 안전개념의 기술이 접목된, 현재 건설이 진행 중이거나 2020년대에 건설이 유력시(예정 포함) 되는 주요 SMR의 현황은 다음과 같다.   SMART(한국) : 1997년 개발에 착수하여 2012년 세계최초로 SMR형 원자로 표준설계 인허가를 규제기관으로부터 획득함. 330MWt(100MWe급) 출력규모로 전력생산 및 해수담수 열에너지공급 목적으로 개발됨. 피동 및 능동 안전기술 혼용 일체형원자로. 2015년 12월부터 사우디아라비아와 3년 예정으로 건설전 설계사업(PSAR 개발)을 진행 중이며 최초호기 건설여부가 2020년에 결정될 것으로 전망됨.  NuScale(미국) : 45~50MWe/module 가압경수형 일체"
